url,page_class,primary_keyword,evidence,measured_keyword,monthly_volume,volume_source,h1,title
"https://takemocktest.com/in/acet/exam-pattern","exam-pattern","acet exam pattern","Reasoned, not yet SERP-checked","","","","ACET Exam Pattern","ACET Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/acet/test/mathematics-and-statistics-full-mock-1","full mock test","acet mathematics and statistics full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","ACET Mathematics and Statistics Full Mock Test 1","ACET Mathematics and Statistics Full Mock Test 1 (2026)"
"https://takemocktest.com/in/acet/test/mathematics-sectional-1","sectional test","acet mathematics mock test 1","SERP-verified 2026-09-09","","","","ACET Mathematics Mock Test 1","ACET Mathematics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/acet/test/statistics-sectional-1","sectional test","acet statistics mock test 1","SERP-verified 2026-09-09","","","","ACET Statistics Mock Test 1","ACET Statistics Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/ca-foundation","exam hub","ca foundation","Reasoned, not yet SERP-checked","","","","CA Foundation","CA Foundation: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/ca-foundation/mock-test","mock-test","ca foundation mock test 2026","Reasoned, not yet SERP-checked","","","","CA Foundation Mock Test 2026","CA Foundation Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ca-foundation/exam-pattern","exam-pattern","ca foundation exam pattern","Reasoned, not yet SERP-checked","","","","CA Foundation Exam Pattern","CA Foundation Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/ca-foundation/test/quantitative-aptitude-full-mock-1","full mock test","ca foundation quantitative aptitude full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","CA Foundation Quantitative Aptitude Full Mock Test 1","CA Foundation Quantitative Aptitude Full Mock Test 1 (2026)"
"https://takemocktest.com/in/ca-foundation/test/business-mathematics-sectional-1","sectional test","ca foundation business mathematics mock test 1","SERP-verified 2026-09-09","","","","CA Foundation Business Mathematics Mock Test 1","CA Foundation Business Mathematics Mock Test 1"
"https://takemocktest.com/in/ca-foundation/test/statistics-sectional-1","sectional test","ca foundation statistics mock test 1","SERP-verified 2026-09-09","","","","CA Foundation Statistics Mock Test 1","CA Foundation Statistics Mock Test 1: Free Practice"
"https://takemocktest.com/in/cma-foundation","exam hub","cma foundation","Reasoned, not yet SERP-checked","","","","CMA Foundation","CMA Foundation: Free Mock Tests & Exam Pattern"
"https://takemocktest.com/in/cma-foundation/mock-test","mock-test","cma foundation mock test 2026","Reasoned, not yet SERP-checked","","","","CMA Foundation Mock Test 2026","CMA Foundation Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/cma-foundation/exam-pattern","exam-pattern","cma foundation exam pattern","Reasoned, not yet SERP-checked","","","","CMA Foundation Exam Pattern","CMA Foundation Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/cma-foundation/test/business-mathematics-and-statistics-full-mock-1","full mock test","cma foundation business mathematics and statistics full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","CMA Foundation Business Mathematics and Statistics Full Mock Test 1","CMA Foundation Business Mathematics and Statistics Full Mock Test 1"
"https://takemocktest.com/in/cma-foundation/test/business-mathematics-sectional-1","sectional test","cma foundation business mathematics mock test 1","SERP-verified 2026-09-09","","","","CMA Foundation Business Mathematics Mock Test 1","CMA Foundation Business Mathematics Mock Test 1"
"https://takemocktest.com/in/cma-foundation/test/statistics-sectional-1","sectional test","cma foundation statistics mock test 1","SERP-verified 2026-09-09","","","","CMA Foundation Statistics Mock Test 1","CMA Foundation Statistics Mock Test 1: Free Practice"
"https://takemocktest.com/in/nda","exam hub","nda","Reasoned, not yet SERP-checked","","","","NDA","NDA: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/nda/mock-test","mock-test","nda mock test 2026","Reasoned, not yet SERP-checked","","","","NDA Mock Test 2026","NDA Mock Test 2026, Practice Free Test Series | TakeMockTest"
"https://takemocktest.com/in/nda/exam-pattern","exam-pattern","nda exam pattern","Reasoned, not yet SERP-checked","","","","NDA Exam Pattern","NDA Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/nda/test/mathematics-full-mock-1","full mock test","nda mathematics full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","NDA Mathematics Full Mock Test 1","NDA Mathematics Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/nda/test/general-ability-test-english-full-mock-1","full mock test","nda general ability test: english full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","NDA General Ability Test: English Full Mock Test 1","NDA General Ability Test: English Full Mock Test 1 (2026)"
"https://takemocktest.com/in/cds","exam hub","cds","Reasoned, not yet SERP-checked","","","","CDS","CDS: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/cds/mock-test","mock-test","cds mock test 2026","Reasoned, not yet SERP-checked","","","","CDS Mock Test 2026","CDS Mock Test 2026, Practice Free Test Series | TakeMockTest"
"https://takemocktest.com/in/cds/exam-pattern","exam-pattern","cds exam pattern","Reasoned, not yet SERP-checked","","","","CDS Exam Pattern","CDS Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/cds/test/elementary-mathematics-full-mock-1","full mock test","cds elementary mathematics full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","CDS Elementary Mathematics Full Mock Test 1","CDS Elementary Mathematics Full Mock Test 1 (2026)"
"https://takemocktest.com/in/cds/test/english-full-mock-1","full mock test","cds english full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","CDS English Full Mock Test 1","CDS English Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/afcat","exam hub","afcat","Reasoned, not yet SERP-checked","","","","AFCAT","AFCAT: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/afcat/mock-test","mock-test","afcat mock test 2026","Reasoned, not yet SERP-checked","","","","AFCAT Mock Test 2026","AFCAT Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/afcat/exam-pattern","exam-pattern","afcat exam pattern","Reasoned, not yet SERP-checked","","","","AFCAT Exam Pattern","AFCAT Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/afcat/test/verbal-numerical-and-reasoning-full-mock-1","full mock test","afcat verbal, numerical and reasoning full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","AFCAT Verbal, Numerical and Reasoning Full Mock Test 1","AFCAT Verbal, Numerical and Reasoning Full Mock Test 1"
"https://takemocktest.com/in/territorial-army","exam hub","territorial army","Reasoned, not yet SERP-checked","","","","Territorial Army","Territorial Army: Free Mock Tests & Exam Pattern"
"https://takemocktest.com/in/territorial-army/mock-test","mock-test","territorial army mock test 2026","Reasoned, not yet SERP-checked","","","","Territorial Army Mock Test 2026","Territorial Army Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/territorial-army/exam-pattern","exam-pattern","territorial army exam pattern","Reasoned, not yet SERP-checked","","","","Territorial Army Exam Pattern","Territorial Army Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/territorial-army/test/reasoning-and-english-full-mock-1","full mock test","territorial army reasoning and english full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","Territorial Army Reasoning and English Full Mock Test 1","Territorial Army Reasoning and English Full Mock Test 1"
"https://takemocktest.com/in/territorial-army/test/reasoning-sectional-1","sectional test","territorial army reasoning mock test 1","SERP-verified 2026-09-09","","","","Territorial Army Reasoning Mock Test 1","Territorial Army Reasoning Mock Test 1: Free Practice"
"https://takemocktest.com/in/inet","exam hub","inet","Reasoned, not yet SERP-checked","","","","INET","INET: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/inet/mock-test","mock-test","inet mock test 2026","Reasoned, not yet SERP-checked","","","","INET Mock Test 2026","INET Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/inet/exam-pattern","exam-pattern","inet exam pattern","Reasoned, not yet SERP-checked","","","","INET Exam Pattern","INET Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/inet/test/english-and-reasoning-numerical-ability-full-mock-1","full mock test","inet english and reasoning & numerical ability full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","INET English and Reasoning & Numerical Ability Full Mock Test 1","INET English and Reasoning & Numerical Ability Full Mock Test 1"
"https://takemocktest.com/in/inet/test/english-sectional-1","sectional test","inet english mock test 1","SERP-verified 2026-09-09","","","","INET English Mock Test 1","INET English Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/inet/test/reasoning-and-numerical-ability-sectional-1","sectional test","inet reasoning and numerical ability mock test 1","SERP-verified 2026-09-09","","","","INET Reasoning and Numerical Ability Mock Test 1","INET Reasoning and Numerical Ability Mock Test 1"
"https://takemocktest.com/in/agniveer-vayu","exam hub","agniveer vayu","Reasoned, not yet SERP-checked","","","","Agniveer Vayu","Agniveer Vayu: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/agniveer-vayu/mock-test","mock-test","agniveer vayu mock test 2026","Reasoned, not yet SERP-checked","","","","Agniveer Vayu Mock Test 2026","Agniveer Vayu Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/agniveer-vayu/exam-pattern","exam-pattern","agniveer vayu exam pattern","Reasoned, not yet SERP-checked","","","","Agniveer Vayu Exam Pattern","Agniveer Vayu Exam Pattern 2026: Marks & Duration"
"https://takemocktest.com/in/agniveer-vayu/test/english-and-mathematics-full-mock-1","full mock test","agniveer vayu english and mathematics full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","Agniveer Vayu English and Mathematics Full Mock Test 1","Agniveer Vayu English and Mathematics Full Mock Test 1"
"https://takemocktest.com/in/agniveer-vayu/test/english-sectional-1","sectional test","agniveer vayu english mock test 1","SERP-verified 2026-09-09","","","","Agniveer Vayu English Mock Test 1","Agniveer Vayu English Mock Test 1: Free Practice"
"https://takemocktest.com/in/agniveer-vayu/test/mathematics-sectional-1","sectional test","agniveer vayu mathematics mock test 1","SERP-verified 2026-09-09","","","","Agniveer Vayu Mathematics Mock Test 1","Agniveer Vayu Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/navy-ssr","exam hub","navy ssr","Reasoned, not yet SERP-checked","","","","Navy SSR","Navy SSR: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/navy-ssr/mock-test","mock-test","navy ssr mock test 2026","Reasoned, not yet SERP-checked","","","","Navy SSR Mock Test 2026","Navy SSR Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/navy-ssr/exam-pattern","exam-pattern","navy ssr exam pattern","Reasoned, not yet SERP-checked","","","","Navy SSR Exam Pattern","Navy SSR Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/navy-ssr/test/english-and-mathematics-full-mock-1","full mock test","navy ssr english and mathematics full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","Navy SSR English and Mathematics Full Mock Test 1","Navy SSR English and Mathematics Full Mock Test 1 (2026)"
"https://takemocktest.com/in/navy-ssr/test/english-sectional-1","sectional test","navy ssr english mock test 1","SERP-verified 2026-09-09","","","","Navy SSR English Mock Test 1","Navy SSR English Mock Test 1: Free Practice | TakeMockTest"
"https://takemocktest.com/in/navy-ssr/test/mathematics-sectional-1","sectional test","navy ssr mathematics mock test 1","SERP-verified 2026-09-09","","","","Navy SSR Mathematics Mock Test 1","Navy SSR Mathematics Mock Test 1: Free Practice"
"https://takemocktest.com/in/clat","exam hub","clat","Reasoned, not yet SERP-checked","","","","CLAT","CLAT: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/clat/mock-test","mock-test","clat mock test 2026","Reasoned, not yet SERP-checked","","","","CLAT Mock Test 2026","CLAT Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/clat/exam-pattern","exam-pattern","clat exam pattern","Reasoned, not yet SERP-checked","","","","CLAT Exam Pattern","CLAT Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/clat/test/english-legal-logical-quantitative-full-mock-1","full mock test","clat english, legal reasoning, logical reasoning and quantitative techniques full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","CLAT English, Legal Reasoning, Logical Reasoning and Quantitative Techniques Full Mock Test 1","CLAT English, Legal Reasoning, Logical Reasoning and Quantitative Techniques Full Mock Test 1"
"https://takemocktest.com/in/clat/test/legal-reasoning-sectional-1","sectional test","clat legal reasoning mock test 1","SERP-verified 2026-09-09","","","","CLAT Legal Reasoning Mock Test 1","CLAT Legal Reasoning Mock Test 1: Free Practice"
"https://takemocktest.com/in/clat/test/pg-full-mock-1","full mock test","clat postgraduate (ll.m.) full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","CLAT Postgraduate (LL.M.) Full Mock Test 1","CLAT Postgraduate (LL.M.) Full Mock Test 1 (2026)"
"https://takemocktest.com/in/ailet","exam hub","ailet","Reasoned, not yet SERP-checked","","","","AILET","AILET: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/ailet/mock-test","mock-test","ailet mock test 2026","Reasoned, not yet SERP-checked","","","","AILET Mock Test 2026","AILET Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ailet/exam-pattern","exam-pattern","ailet exam pattern","Reasoned, not yet SERP-checked","","","","AILET Exam Pattern","AILET Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/ailet/test/english-and-logical-reasoning-full-mock-1","full mock test","ailet english and logical reasoning full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","AILET English and Logical Reasoning Full Mock Test 1","AILET English and Logical Reasoning Full Mock Test 1 (2026)"
